stage,question,responses,total_entries,response_rate
38_visit_reminder_no_exit, I hope you're feeling well and I'll be in touch soon 🤗,0,52,0.0
28_ask_last_period_day,No Question,0,51,0.0
25_ask_last_period,No Question,0,51,0.0
20_ask_last_period_month,No Question,0,51,0.0
23_ask_last_period_day,No Question,0,50,0.0
27_ask_last_period_month,No Question,0,50,0.0
27_location_app_end,No Question,0,49,0.0
27_unified_referral,No Question,0,49,0.0
18_ask_clinic_to_go,No Question,0,49,0.0
23_ask_last_period,No Question,0,49,0.0
41_location_app_end,No Question,0,48,0.0
34_ask_last_period,No Question,0,48,0.0
23_ask_last_period_month,No Question,0,48,0.0
17_ask_last_period_month,No Question,0,48,0.0
38_ask_last_period,No Question,0,47,0.0
11_rmc_survey_unfriendly_q2," 🟢🟢🟢⚪️⚪️

Did you feel the doctors, nurses, or other health providers shouted
at you, scolded, insulted, threatened, or talked to you rudely?

{{Yes}}
{{No}}",45,47,95.74468085106383
17_ask_last_period,No Question,0,47,0.0
38_visit_reminder_no_other," Why are you unable to go to a clinic?

Please type your reason 📝",36,47,76.59574468085107
11_bloodtype_unknown, Okay. Ask your health worker about your blood type at your next visit. ,0,47,0.0
11_rmc_survey_unfriendly_followup,No Question,0,47,0.0
17_ask_last_period_day,No Question,0,47,0.0
11_rmc_survey_unfriendly_q1," 🟢🟢⚪️⚪️⚪️

Did anything happen that made you feel disrespected or humiliated?

{{Yes}}
{{No}}",47,47,100.0
40_visit_reminder_no_other," Why are you unable to go to a clinic?

Please type your reason 📝",38,46,82.6086956521739
38_ask_last_period_month,No Question,0,46,0.0
28_ask_last_period_month,No Question,0,46,0.0
10_ask_last_period_month,No Question,0,46,0.0
33_ask_clinic_to_go,No Question,0,45,0.0
10_ask_last_period_day,No Question,0,45,0.0
11_score_response,No Question,0,45,0.0
21_location,No Question,0,45,0.0
37_ask_clinic_to_go,No Question,0,45,0.0
11_rmc_survey_unfriendly_q3," 🟢🟢🟢⚪️⚪️

Did you feel like you were treated roughly like pushed, beaten, slapped, pinched, physically restrained, or gagged?

{{Yes}}
{{No}}",45,45,100.0
18_ask_last_period,No Question,0,45,0.0
21_anc_getreferral,No Question,0,45,0.0
21_anc_visit_assessment_no_needsreferral, Okay. I can refer you to a clinic.,0,45,0.0
29_ask_last_period,No Question,0,45,0.0
29_ask_last_period_month,No Question,0,45,0.0
41_unified_referral,No Question,0,44,0.0
35_rmc_survey_unfriendly_q4a," I am so sorry you were treated that way 😔 Your feelings are important. I am here to listen and support you 💕 If it is okay with you, I would like to know more. Do not worry, your personal information is *private* 🤐 Did the *doctors* treat you this way?
{{Yes}}
{{No}}
{{Prefer not to say}}",41,44,93.18181818181817
30_visit_reminder_no_exit, I hope you're feeling well and I'll be in touch soon 🤗,0,44,0.0
29_ask_last_period_day,No Question,0,43,0.0
32_ask_clinic_name,No Question,0,43,0.0
27_anc_getreferral_exit, You can then call them to schedule a visit for next week. I hope you're feeling well and I'll be in touch soon.,0,43,0.0
37_ask_last_period,No Question,0,42,0.0
11_continue_to_rmc_survey_consent,No Question,0,42,0.0
41_anc_getreferral_exit, You can then call them to schedule a visit for next week. I hope you're feeling well and I'll be in touch soon.,0,42,0.0
18_ask_last_period_month,No Question,0,41,0.0
25_ask_last_period_day,No Question,0,41,0.0
35_ask_last_period,No Question,0,41,0.0
31_location_app_end,No Question,0,41,0.0
11_anc_visit_assessment_appt, I'm glad to hear it. I'll check in with you next week to see how it went. Take care and talk soon😊,0,41,0.0
31_unified_referral,No Question,0,41,0.0
37_ask_last_period_month,No Question,0,41,0.0
35_rmc_survey_unfriendly_q4b," Did the *nurses* treat you this way?
{{Yes}}
{{No}}
{{Prefer not to say}}",38,41,92.6829268292683
26_ask_last_period,No Question,0,40,0.0
10_visit_reminder_no," Your health worker checks to make sure your baby is healthy and growing, and that you are healthy, too 👩🏽‍⚕️ Do you mind telling me why you're not planning to go?

{{Not enough money}}
{{No transportation}}
{{No one to go with me}}
{{No clinic}}
{{Another reason}}
[[Select option]]",34,40,85.0
35_rmc_survey_unfriendly_q4c," Did the *receptionists* treat you this way?
{{Yes}}
{{No}}
{{Prefer not to say}}",39,40,97.5
25_ask_last_period_month,No Question,0,40,0.0
41_rmc_survey_unfriendly_q4a," I am so sorry you were treated that way 😔 Your feelings are important. I am here to listen and support you 💕 If it is okay with you, I would like to know more. Do not worry, your personal information is *private* 🤐 Did the *doctors* treat you this way?
{{Yes}}
{{No}}
{{Prefer not to say}}",38,39,97.43589743589743
26_ask_last_period_month,No Question,0,39,0.0
40_pnc_signup,No Question,0,39,0.0
31_ask_last_period,No Question,0,39,0.0
39_ask_clinic_to_go,No Question,0,39,0.0
36_ask_clinic_name,No Question,0,39,0.0
13_ask_clinic_name,No Question,0,38,0.0
11_reuse_location_prompt,No Question,0,38,0.0
41_rmc_survey_unfriendly_q4b," Did the *nurses* treat you this way?
{{Yes}}
{{No}}
{{Prefer not to say}}",36,38,94.73684210526315
19_ask_last_period,No Question,0,38,0.0
35_location_app_end,No Question,0,38,0.0
26_ask_last_period_day,No Question,0,38,0.0
40_visit_reminder_no_other_end, Thank you for sharing that with me.,0,38,0.0
31_anc_getreferral_exit, You can then call them to schedule a visit for next week. I hope you're feeling well and I'll be in touch soon.,0,38,0.0
21_anc_visit_assessment_no_needsappt," Great! If you can, schedule an appointment as soon as possible to make sure you're seen by the health worker. I'll check in with you next week to see how your visit went. Take care and talk soon😊",0,38,0.0
35_unified_referral,No Question,0,38,0.0
41_india_change_lang_or_anc_due_date," आप क्या बदलना पसंद करेंगे?
What would you like to change?
আপুনি কি সলনি কৰিব বিচাৰে?

{{हिंदी में चैट करें}}
{{Chat in English}}
{{অসমীয়া ভাষাত ছেট}}
{{Update BabyBirthDate}}
{{Exit}}
[[Select option]]",25,37,67.56756756756756
37_ask_last_period_day,No Question,0,37,0.0
31_ask_last_period_month,No Question,0,37,0.0
41_rmc_survey_unfriendly_q4c," Did the *receptionists* treat you this way?
{{Yes}}
{{No}}
{{Prefer not to say}}",30,37,81.08108108108108
35_rmc_survey_unfriendly_q4d," Did someone else treat you this way?
{{Yes}}
{{No}}
{{Prefer not to say}}",35,37,94.5945945945946
20_visit_reminder_no_exit, I hope you're feeling well and I'll be in touch soon 🤗,0,36,0.0
34_ask_last_period_day,No Question,0,36,0.0
21_location_app_end,No Question,0,36,0.0
21_anc_getreferral_exit, You can then call them to schedule a visit for next week. I hope you're feeling well and I'll be in touch soon.,0,36,0.0
37_rmc_survey_unfriendly_q4a," I am so sorry you were treated that way 😔 Your feelings are important. I am here to listen and support you 💕 If it is okay with you, I would like to know more. Do not worry, your personal information is *private* 🤐 Did the *doctors* treat you this way?
{{Yes}}
{{No}}
{{Prefer not to say}}",33,36,91.66666666666666
35_ask_last_period_day,No Question,0,36,0.0
35_ask_last_period_month,No Question,0,36,0.0
31_ask_last_period_day,No Question,0,36,0.0
12_ask_clinic_name,No Question,0,36,0.0
21_unified_referral,No Question,0,36,0.0
38_visit_reminder_no_other_end, Thank you for sharing that with me.,0,36,0.0
26_visit_reminder_no_exit, I hope you're feeling well and I'll be in touch soon 🤗,0,35,0.0
34_ask_last_period_month,No Question,0,35,0.0
31_rmc_survey_unfriendly_q4b," Did the *nurses* treat you this way?
{{Yes}}
{{No}}
{{Prefer not to say}}",34,35,97.14285714285714
15_ask_clinic_name,No Question,0,35,0.0
19_ask_last_period_month,No Question,0,35,0.0
34_visit_reminder_no_exit, I hope you're feeling well and I'll be in touch soon 🤗,0,35,0.0
35_anc_getreferral_exit, You can then call them to schedule a visit for next week. I hope you're feeling well and I'll be in touch soon.,0,35,0.0
31_rmc_survey_unfriendly_q4a," I am so sorry you were treated that way 😔 Your feelings are important. I am here to listen and support you 💕 If it is okay with you, I would like to know more. Do not worry, your personal information is *private* 🤐 Did the *doctors* treat you this way?
{{Yes}}
{{No}}
{{Prefer not to say}}",34,34,100.0
37_reuse_location_prompt,No Question,0,34,0.0
14_ask_clinic_name,No Question,0,34,0.0
37_anc_visit_assessment_no_needsappt," Great! If you can, schedule an appointment as soon as possible to make sure you're seen by the health worker. I'll check in with you next week to see how your visit went. Take care and talk soon😊",0,34,0.0
33_ask_last_period,No Question,0,34,0.0
19_ask_last_period_day,No Question,0,33,0.0
37_rmc_survey_unfriendly_q4d," Did someone else treat you this way?
{{Yes}}
{{No}}
{{Prefer not to say}}",31,33,93.93939393939394
41_rmc_survey_unfriendly_q4d," Did someone else treat you this way?
{{Yes}}
{{No}}
{{Prefer not to say}}",33,33,100.0
11_location,No Question,0,33,0.0
11_anc_getreferral,No Question,0,33,0.0
11_anc_visit_assessment_no_needsreferral, Okay. I can refer you to a clinic.,0,33,0.0
16_ask_clinic_name,No Question,0,33,0.0
37_rmc_survey_unfriendly_q4c," Did the *receptionists* treat you this way?
{{Yes}}
{{No}}
{{Prefer not to say}}",32,33,96.96969696969697
36_visit_reminder_no_exit, I hope you're feeling well and I'll be in touch soon 🤗,0,32,0.0
21_ask_clinic_name,No Question,0,32,0.0
37_rmc_survey_unfriendly_q4b," Did the *nurses* treat you this way?
{{Yes}}
{{No}}
{{Prefer not to say}}",32,32,100.0
31_rmc_survey_unfriendly_q4c," Did the *receptionists* treat you this way?
{{Yes}}
{{No}}
{{Prefer not to say}}",31,32,96.875
27_loadmoreOptions,No Question,0,32,0.0
30_visit_reminder_no_other," Why are you unable to go to a clinic?

Please type your reason 📝",25,32,78.125
27_physicalResources,No Question,0,31,0.0
33_ask_last_period_month,No Question,0,31,0.0
35_rmc_survey_unfriendly_q4_thanks, Thank you. Your feedback will help us make your next visit better🙏🏽,0,31,0.0
31_rmc_survey_unfriendly_q4d," Did someone else treat you this way?
{{Yes}}
{{No}}
{{Prefer not to say}}",29,31,93.54838709677419
39_anc_visit_assessment_no_needsappt," Great! If you can, schedule an appointment as soon as possible to make sure you're seen by the health worker. I'll check in with you next week to see how your visit went. Take care and talk soon😊",0,31,0.0
22_ask_clinic_name,No Question,0,30,0.0
41_change_language,No Question,30,30,100.0
41_india_anc_check,No Question,30,30,100.0
33_ask_last_period_day,No Question,0,30,0.0
37_anc_visit_assessment_no_needsreferral, Okay. I can refer you to a clinic.,0,29,0.0
11_ask_clinic_name,No Question,0,29,0.0
37_anc_getreferral,No Question,0,29,0.0
38_ask_clinic_name,No Question,0,29,0.0
37_location,No Question,0,29,0.0
39_rmc_survey_unfriendly_q4b," Did the *nurses* treat you this way?
{{Yes}}
{{No}}
{{Prefer not to say}}",23,29,79.3103448275862
31_rmc_survey_unfriendly_q4_thanks, Thank you. Your feedback will help us make your next visit better🙏🏽,0,28,0.0
23_ask_clinic_name,No Question,0,28,0.0
39_reuse_location_prompt,No Question,0,28,0.0
39_ask_last_period_day,No Question,0,28,0.0
41_loadmoreOptions,No Question,0,28,0.0
11_anc_visit_assessment_no_needsappt," Great! If you can, schedule an appointment as soon as possible to make sure you're seen by the health worker. I'll check in with you next week to see how your visit went. Take care and talk soon😊",0,28,0.0
29_explainer_2," Do you want to continue?
{{Yes}}",26,28,92.85714285714286
39_rmc_survey_unfriendly_q4a," I am so sorry you were treated that way 😔 Your feelings are important. I am here to listen and support you 💕 If it is okay with you, I would like to know more. Do not worry, your personal information is *private* 🤐 Did the *doctors* treat you this way?
{{Yes}}
{{No}}
{{Prefer not to say}}",26,27,96.29629629629629
31_loadmoreOptions,No Question,0,27,0.0
10_ask_clinic_name,No Question,0,27,0.0
41_physicalResources,No Question,0,27,0.0
37_rmc_survey_unfriendly_q4_thanks, Thank you. Your feedback will help us make your next visit better🙏🏽,0,27,0.0
41_rmc_survey_unfriendly_q4_thanks, Thank you. Your feedback will help us make your next visit better🙏🏽,0,27,0.0
39_anc_getreferral,No Question,0,26,0.0
31_physicalResources,No Question,0,26,0.0
39_location,No Question,0,26,0.0
39_anc_visit_assessment_no_needsreferral, Okay. I can refer you to a clinic.,0,26,0.0
21_loadmoreOptions,No Question,0,25,0.0
27_rmc_survey_unfriendly_q4d," Did someone else treat you this way?
{{Yes}}
{{No}}
{{Prefer not to say}}",22,25,88.0
40_ask_baby_born_month,No Question,0,25,0.0
30_visit_reminder_no_other_end, Thank you for sharing that with me.,0,25,0.0
34_visit_reminder_no_other," Why are you unable to go to a clinic?

Please type your reason 📝",17,25,68.0
39_pnc_signup,No Question,0,25,0.0
28_ask_clinic_name,No Question,0,25,0.0
10_visit_reminder_no_exit, I hope you're feeling well and I'll be in touch soon 🤗,0,25,0.0
39_ask_last_period_month,No Question,0,25,0.0
39_ask_last_period,No Question,0,25,0.0
24_ask_clinic_name,No Question,0,24,0.0
35_ask_clinic_name,No Question,0,24,0.0
30_ask_clinic_name,No Question,0,24,0.0
11_location_app_end,No Question,0,24,0.0
40_ask_baby_born_day,No Question,0,24,0.0
21_physicalResources,No Question,0,24,0.0
11_unified_referral,No Question,0,24,0.0
26_ask_clinic_name,No Question,0,24,0.0
31_ask_clinic_name,No Question,0,24,0.0
20_ask_clinic_name,No Question,0,23,0.0
29_ask_clinic_name,No Question,0,23,0.0
23_explainer_2," Do you want to continue?
{{Yes}}",23,23,100.0
25_ask_clinic_name,No Question,0,22,0.0
40_PNC_SIGNUP_EVENT,No Question,0,22,0.0
35_physicalResources,No Question,0,22,0.0
39_rmc_survey_unfriendly_q4c," Did the *receptionists* treat you this way?
{{Yes}}
{{No}}
{{Prefer not to say}}",21,22,95.45454545454545
19_ask_clinic_name,No Question,0,22,0.0
27_rmc_survey_unfriendly_q4c," Did the *receptionists* treat you this way?
{{Yes}}
{{No}}
{{Prefer not to say}}",21,21,100.0
11_anc_getreferral_exit, You can then call them to schedule a visit for next week. I hope you're feeling well and I'll be in touch soon.,0,21,0.0
18_ask_clinic_name,No Question,0,21,0.0
39_rmc_survey_unfriendly_q4d," Did someone else treat you this way?
{{Yes}}
{{No}}
{{Prefer not to say}}",20,21,95.23809523809523
32_explainer_2," Do you want to continue?
{{Yes}}",14,21,66.66666666666666
27_rmc_survey_unfriendly_q4b," Did the *nurses* treat you this way?
{{Yes}}
{{No}}
{{Prefer not to say}}",21,21,100.0
26_visit_reminder_no_other," Why are you unable to go to a clinic?

Please type your reason 📝",15,21,71.42857142857143
29_uninitialized," Eat fresh, balanced meals every day that have lots of fruits and vegetables 🥗.",0,21,0.0
29_explainer_1," Foods rich in *calcium* and *iron* help your baby grow strong bones and keep you healthy during pregnancy. For example, dairy products 🥛, leafy green vegetables 🥦, masoor dal (lentils) 🍛, and fish 🐟.",0,21,0.0
27_rmc_survey_unfriendly_q4a," I am so sorry you were treated that way 😔 Your feelings are important. I am here to listen and support you 💕 If it is okay with you, I would like to know more. Do not worry, your personal information is *private* 🤐 Did the *doctors* treat you this way?
{{Yes}}
{{No}}
{{Prefer not to say}}",21,21,100.0
35_loadmoreOptions,No Question,0,21,0.0
34_ask_clinic_name,No Question,0,21,0.0
36_visit_reminder_no_other," Why are you unable to go to a clinic?

Please type your reason 📝",12,21,57.14285714285714
41_end_convo,No Question,0,20,0.0
39_location_app_end,No Question,0,20,0.0
41_intro,No Question,0,20,0.0
